,id_x,player_name_x,games_x,time_x,goals_x,xG_x,assists_x,xA_x,shots_x,key_passes_x,yellow_cards_x,red_cards_x,position_x,team_title,npg_x,npxG_x,xGChain_x,xGBuildup_x,season_x,id_y,player_name_y,games_y,time_y,goals_y,xG_y,assists_y,xA_y,shots_y,key_passes_y,yellow_cards_y,red_cards_y,position_y,npg_y,npxG_y,xGChain_y,xGBuildup_y,season_y,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup,season
0,647.0,Harry Kane,30.0,2556.0,29.0,19.82009919732809,7.0,5.5538915153592825,110.0,41.0,3.0,0.0,F M S,Tottenham,24.0,15.253085978329182,21.94719305820763,4.125999901443721,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
672,645.0,Dele Alli,37.0,3060.0,18.0,14.708572203293445,7.0,4.5738116446882495,94.0,52.0,4.0,0.0,F M S,Tottenham,17.0,13.94740335084498,25.15399905666709,8.973644252866508,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
1344,453.0,Son Heung-Min,34.0,2069.0,14.0,7.7653309646993876,6.0,4.6964171743020415,80.0,43.0,2.0,0.0,F M S,Tottenham,14.0,7.7653309646993876,14.948595624417068,4.281621094793081,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
2016,646.0,Christian Eriksen,36.0,3181.0,8.0,8.864706524647774,15.0,11.740697804838419,133.0,112.0,0.0,0.0,M,Tottenham,8.0,8.864706524647774,22.943159885704517,10.891212717629971,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
2688,836.0,Victor Wanyama,36.0,3021.0,4.0,4.787808591499925,1.0,2.0355495056137443,40.0,32.0,10.0,0.0,M S,Tottenham,4.0,4.787808591499925,11.888981367461385,9.314753459766509,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
3360,641.0,Danny Rose,18.0,1538.0,2.0,0.8990537421777844,2.0,1.3458638386800883,23.0,26.0,8.0,0.0,D M,Tottenham,2.0,0.8990537421777844,4.799435392022133,3.438614249229431,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
4032,643.0,Eric Dier,36.0,3045.0,2.0,1.587278407998383,0.0,0.7489535212516785,23.0,14.0,6.0,0.0,D M S,Tottenham,2.0,1.587278407998383,10.803299523890018,10.071759369224312,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
4704,1730.0,Vincent Janssen,27.0,815.0,2.0,4.417055474594235,2.0,1.254039004445076,30.0,16.0,0.0,0.0,F S,Tottenham,1.0,3.655886637046933,3.7925252318382254,0.896029019728303,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
5376,639.0,Toby Alderweireld,30.0,2610.0,1.0,1.99682092666626,0.0,0.32658473029732704,28.0,6.0,1.0,0.0,D,Tottenham,1.0,1.99682092666626,8.036760732531548,7.413333617150783,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
6048,642.0,Mousa Dembélé,30.0,2085.0,1.0,0.5696427756920457,1.0,0.9761256473138928,15.0,25.0,5.0,0.0,M S,Tottenham,1.0,0.5696427756920457,9.285686234012246,8.624222787097096,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
6720,644.0,Erik Lamela,9.0,590.0,1.0,1.801588220521808,1.0,1.2001093551516533,18.0,18.0,1.0,0.0,M S,Tottenham,1.0,1.0404193680733442,2.4177643656730647,1.1566217280924322,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
7392,660.0,Ben Davies,23.0,1729.0,1.0,0.4300544746220112,3.0,2.6146715208888054,13.0,29.0,1.0,0.0,D M S,Tottenham,1.0,0.4300544746220112,7.039751000702381,5.677620613947512,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
8064,971.0,Harry Winks,21.0,455.0,1.0,1.0234677270054815,1.0,0.6690510567277671,6.0,8.0,1.0,0.0,M S,Tottenham,1.0,1.0234677270054815,2.754541279748082,1.6087490953505041,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
8736,637.0,Hugo Lloris,34.0,3004.0,0.0,0.0,0.0,0.0446446668356657,0.0,2.0,0.0,0.0,GK,Tottenham,0.0,0.0,4.160327089950441,4.115682451054454,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
9408,638.0,Kyle Walker,33.0,2710.0,0.0,0.6887413952499628,5.0,3.7017994644120336,19.0,39.0,8.0,0.0,D M S,Tottenham,0.0,0.6887413952499628,11.032235449180007,7.576489789411426,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
10080,640.0,Jan Vertonghen,33.0,2902.0,0.0,0.5898439604789019,0.0,0.3142291121184826,14.0,7.0,5.0,0.0,D,Tottenham,0.0,0.5898439604789019,9.540900539606811,9.190998885780571,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
10752,650.0,Kevin Wimmer,5.0,357.0,0.0,0.0,0.0,0.03640730306506157,0.0,1.0,3.0,0.0,D S,Tottenham,0.0,0.0,0.9797129966318608,0.9797129966318608,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
11424,651.0,Michel Vorm,5.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,Tottenham,0.0,0.0,0.2567695751786232,0.2567695751786232,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
12096,652.0,Kieran Trippier,12.0,561.0,0.0,0.07921844348311424,5.0,2.760996110737324,3.0,14.0,1.0,0.0,D M S,Tottenham,0.0,0.07921844348311424,3.441430451348424,1.7611172441393137,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
12768,661.0,Josh Onomah,5.0,11.0,0.0,0.08651961386203766,0.0,0.0,1.0,0.0,0.0,0.0,S,Tottenham,0.0,0.08651961386203766,0.11043558269739152,0.02391596883535385,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
13440,772.0,Moussa Sissoko,25.0,878.0,0.0,0.8654735051095486,2.0,1.0400269562378526,17.0,21.0,3.0,0.0,F M S,Tottenham,0.0,0.8654735051095486,4.679263995960356,3.2270191907882686,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
14112,1729.0,Georges-Kévin Nkoudou,8.0,43.0,0.0,0.06265874393284321,0.0,0.0,2.0,0.0,0.0,0.0,S,Tottenham,0.0,0.06265874393284321,0.263080881908536,0.20042213797569275,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
14784,5571.0,Filip Lesniak,1.0,3.0,0.0,0.0,1.0,0.0845537856221199,0.0,1.0,0.0,0.0,S,Tottenham,0.0,0.0,0.2658766508102417,0.1813228577375412,1617.0,647.0,Harry Kane,37.0,3094.0,30.0,26.85989058762789,2.0,3.8204412199556823,183.0,34.0,5.0,0.0,F S,28.0,24.576384104788303,28.51526607386768,7.961634367704391,1718.0,647.0,Harry Kane,28.0,2437.0,17.0,16.12239446118474,4.0,4.562663219869137,102.0,30.0,5.0,0.0,F S,13.0,13.077755857259035,18.83823053259402,4.841164272278546,1819.0
15456,594.0,Romelu Lukaku,37.0,3271.0,25.0,16.665452419780195,6.0,5.440816408023238,110.0,47.0,3.0,0.0,F S,Everton,24.0,15.904283582232893,21.251998490653925,3.970201384276152,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
16050,592.0,Ross Barkley,36.0,2922.0,5.0,6.935660857707263,8.0,7.259017596021295,89.0,84.0,5.0,0.0,F M S,Everton,5.0,6.935660857707263,16.261959787458178,8.149083036929369,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
16644,585.0,Seamus Coleman,26.0,2317.0,4.0,1.3783674584701655,3.0,2.760131038725376,18.0,17.0,3.0,0.0,D M,Everton,4.0,1.3783674584701655,10.482685551047323,8.167643882334232,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
17238,595.0,Kevin Mirallas,35.0,2100.0,4.0,3.5472985189408064,6.0,3.7305232128128414,61.0,43.0,2.0,0.0,F M S,Everton,4.0,3.5472985189408064,9.559377007186411,4.927002524957062,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
17832,587.0,Phil Jagielka,27.0,2252.0,3.0,1.2690291479229927,2.0,0.7028567343950272,14.0,5.0,4.0,1.0,D S,Everton,3.0,1.2690291479229927,5.038553226739168,4.9737626016139975,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
18426,588.0,Leighton Baines,32.0,2827.0,2.0,2.750922109000385,3.0,2.6850184742361307,15.0,46.0,4.0,0.0,D M,Everton,0.0,0.4674156112596393,12.140887406654654,10.553634878247976,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
19020,590.0,Gareth Barry,33.0,2109.0,2.0,0.8615360390394926,1.0,1.3470328552648425,17.0,28.0,10.0,0.0,M S,Everton,2.0,0.8615360390394926,7.230507669970392,6.293837856501341,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
19614,1042.0,Tom Davies,24.0,1540.0,2.0,1.3990948013961315,3.0,1.9672293625772,14.0,13.0,4.0,0.0,M S,Everton,2.0,1.3990948013961315,6.800828862935305,3.6642274670302872,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
20208,589.0,James McCarthy,12.0,608.0,1.0,0.460225997492671,1.0,0.2503910940140486,6.0,5.0,2.0,0.0,M S,Everton,1.0,0.460225997492671,2.297510305419564,1.6062792148441076,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
20802,668.0,Idrissa Gueye,33.0,2700.0,1.0,1.9894388015381992,1.0,2.139618571847677,25.0,25.0,11.0,0.0,M S,Everton,1.0,1.9894388015381992,13.02122470550239,10.614259293302895,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
21396,709.0,Ashley Williams,36.0,3156.0,1.0,1.358340780250728,3.0,1.2082152818329632,15.0,10.0,7.0,1.0,D S,Everton,1.0,1.358340780250728,7.1986050102859735,6.826775407418609,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
21990,920.0,Matthew Pennington,3.0,180.0,1.0,0.6383316516876221,0.0,0.17364175617694855,1.0,1.0,0.0,0.0,D S,Everton,1.0,0.6383316516876221,0.2130596786737442,0.03941792249679565,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
22584,5555.0,Dominic Calvert-Lewin,11.0,340.0,1.0,1.2451616544276476,0.0,0.0,7.0,0.0,1.0,0.0,F M S,Everton,1.0,1.2451616544276476,1.3887303043156862,0.22231196612119675,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
23178,5556.0,Ademola Lookman,8.0,289.0,1.0,1.1416966728866103,0.0,0.0,16.0,0.0,0.0,0.0,F S,Everton,1.0,1.1416966728866103,1.4896498583257198,0.4487138167023659,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
23772,584.0,Joel Robles,20.0,1735.0,0.0,0.0,1.0,0.0849992036819458,0.0,1.0,2.0,0.0,GK S,Everton,0.0,0.0,1.577520053833723,1.4925208501517773,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
24366,591.0,Gerard Deulofeu,11.0,452.0,0.0,0.6818259889259934,0.0,0.4787798263132572,7.0,10.0,1.0,0.0,F M S,Everton,0.0,0.6818259889259934,2.8998368782922626,2.0033318810164933,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
24960,593.0,Aaron Lennon,11.0,511.0,0.0,0.27522714622318745,1.0,0.5299302022904158,5.0,6.0,0.0,0.0,F M S,Everton,0.0,0.27522714622318745,2.0188619997352357,1.7739665079861882,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
25554,597.0,Ramiro Funes Mori,23.0,1530.0,0.0,0.7628414174541831,1.0,0.9811182860285044,12.0,4.0,0.0,0.0,D S,Everton,0.0,0.7628414174541831,5.0309178438037625,4.418680243194103,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
26148,601.0,Arouna Koné,6.0,62.0,0.0,0.11362508311867715,0.0,0.02227315306663513,3.0,1.0,0.0,0.0,S,Everton,0.0,0.11362508311867715,0.15417635813355446,0.018278123810887337,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
26742,846.0,Maarten Stekelenburg,19.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,GK,Everton,0.0,0.0,1.2054533530026674,1.2054533530026674,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
27336,985.0,Mason Holgate,18.0,1378.0,0.0,0.3201604560017586,1.0,1.5726153068244455,6.0,9.0,2.0,0.0,D M S,Everton,0.0,0.3201604560017586,5.161693174391986,4.277141850441693,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
27930,1084.0,Jonjoe Kenny,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Everton,0.0,0.0,0.0,0.0,1617.0,629.0,Wayne Rooney,31.0,2301.0,10.0,8.905443045310676,2.0,2.281340353190899,45.0,34.0,5.0,0.0,F M S,7.0,4.338429889641701,8.366078531369567,4.4654292995110145,1718.0,714.0,Gylfi Sigurdsson,38.0,3150.0,13.0,12.118343196809292,6.0,6.791106753051281,86.0,74.0,3.0,0.0,F M S,11.0,8.312648046761751,15.667064221575856,5.154639239422976,1819.0
