,id_x,player_name_x,games_x,time_x,goals_x,xG_x,assists_x,xA_x,shots_x,key_passes_x,yellow_cards_x,red_cards_x,position_x,team_title,npg_x,npxG_x,xGChain_x,xGBuildup_x,season_x,id_y,player_name_y,games_y,time_y,goals_y,xG_y,assists_y,xA_y,shots_y,key_passes_y,yellow_cards_y,red_cards_y,position_y,npg_y,npxG_y,xGChain_y,xGBuildup_y,season_y,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup,season
83326,1219.0,Luis Alberto,9.0,362.0,1.0,0.4239709712564945,2.0,1.0474748685956,12.0,18.0,0.0,0.0,F M S,Lazio,1.0,0.4239709712564945,1.1899239793419838,0.4153989553451538,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
83947,4924.0,Luca Crecco,3.0,51.0,1.0,0.6067812442779541,0.0,0.0,2.0,0.0,0.0,0.0,S,Lazio,1.0,0.6067812442779541,0.05331680551171303,0.0,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
84568,1200.0,Federico Marchetti,17.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Lazio,0.0,0.0,0.400849886238575,0.400849886238575,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
85189,1204.0,Patric,19.0,997.0,0.0,0.713363348506391,1.0,1.176133083179593,16.0,9.0,4.0,0.0,D M S,Lazio,0.0,0.713363348506391,3.842846151441336,3.01884163543582,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
85810,1211.0,Franjo Prce,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Lazio,0.0,0.0,0.0,0.0,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
86431,1213.0,Filip Djordjevic,17.0,440.0,0.0,0.7563111856579781,0.0,0.3055146485567093,7.0,2.0,0.0,0.0,F S,Lazio,0.0,0.7563111856579781,1.6804700810462236,0.8721575867384672,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
87052,1214.0,Thomas Strakosha,21.0,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,GK S,Lazio,0.0,0.0,1.643516548909247,1.643516548909247,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
87673,1216.0,Ivan Vargic,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Lazio,0.0,0.0,0.0,0.0,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
88294,1217.0,Moritz Leitner,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Lazio,0.0,0.0,0.1595715768635273,0.1595715768635273,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
88915,1563.0,Jordan Lukaku,16.0,838.0,0.0,0.3897305745631456,1.0,0.9201884046196938,2.0,10.0,2.0,0.0,D M S,Lazio,0.0,0.3897305745631456,3.421507455408573,3.031767077744007,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
89536,1564.0,Ricardo Kishna,5.0,159.0,0.0,0.13141269981861115,0.0,0.4167087972164154,2.0,3.0,0.0,0.0,F S,Lazio,0.0,0.13141269981861115,0.6741003543138504,0.4399629533290863,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
90157,1595.0,Bastos,11.0,776.0,0.0,0.2068416373804212,0.0,0.04688014835119248,3.0,2.0,4.0,1.0,D S,Lazio,0.0,0.2068416373804212,1.4492987468838692,1.4322366174310446,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
90778,2031.0,Alessandro Rossi,3.0,41.0,0.0,0.02943915873765945,0.0,0.0,1.0,0.0,0.0,0.0,S,Lazio,0.0,0.02943915873765945,0.0,0.0,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
91399,4004.0,Mamadou Tounkara,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Lazio,0.0,0.0,0.0,0.0,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
92020,4925.0,Giorgio Spizzichino,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Lazio,0.0,0.0,0.0,0.0,1617.0,1209.0,Ciro Immobile,33.0,2706.0,29.0,21.299790805205703,9.0,6.810373587533832,110.0,37.0,3.0,1.0,F,22.0,15.209521709010005,23.533577501773834,5.524158029817045,1718.0,1209.0,Ciro Immobile,36.0,2862.0,15.0,16.13044342212379,6.0,6.479808636009692,124.0,55.0,6.0,0.0,F S,11.0,13.08528813533485,24.19428303092718,8.138662338256836,1819.0
92641,1405.0,Marco Borriello,36.0,2605.0,16.0,8.682236978784204,1.0,2.325727296061814,81.0,24.0,4.0,0.0,F S,Cagliari,15.0,7.159679232165217,11.108963285572829,3.750046148896217,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
93229,1406.0,Marco Sau,34.0,2367.0,7.0,7.285536170005798,4.0,1.8266379069536924,48.0,18.0,5.0,0.0,F M S,Cagliari,7.0,7.285536170005798,9.690320298075676,2.722098369151354,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
93817,1592.0,João Pedro,22.0,1464.0,7.0,6.73436420224607,3.0,1.813018957152963,40.0,20.0,4.0,1.0,M S,Cagliari,6.0,5.2117665614932775,8.425918541848661,2.16645875480026,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
94405,1605.0,Diego Farias,20.0,1156.0,7.0,4.873938951641321,2.0,2.33339710906148,34.0,24.0,4.0,0.0,F M S,Cagliari,5.0,3.3513412810862064,6.850202389061451,2.29422158934176,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
94993,1407.0,Federico Melchiorri,10.0,451.0,3.0,1.7474275380373,0.0,0.5553619600832462,14.0,4.0,1.0,0.0,F S,Cagliari,3.0,1.7474275380373,2.4999716952443123,0.1971822027117014,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
95581,1604.0,Artur Ionita,18.0,1305.0,3.0,1.589256228879094,1.0,0.414943284355104,15.0,8.0,5.0,0.0,M S,Cagliari,3.0,1.589256228879094,3.2683621831238265,2.2328893560916185,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
96169,1404.0,Davide Di Gennaro,20.0,1435.0,2.0,1.3585808733478189,5.0,2.777375841513276,23.0,36.0,4.0,1.0,M S,Cagliari,2.0,1.3585808733478189,4.152128314599395,1.486697809770703,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
96757,1412.0,Daniele Dessena,18.0,1197.0,2.0,1.7769990032538772,0.0,0.6066337861120701,15.0,7.0,4.0,1.0,M S,Cagliari,2.0,1.7769990032538772,2.8943271236494184,0.89295594394207,1617.0,1104.0,Leonardo Pavoletti,33.0,2728.0,11.0,11.58760891109705,0.0,1.844642630778253,86.0,23.0,8.0,0.0,F S,11.0,11.58760891109705,12.568768659606574,3.4487020233646035,1718.0,1104.0,Leonardo Pavoletti,32.0,2748.0,16.0,12.38432938978076,1.0,1.5758431246504188,85.0,24.0,6.0,0.0,F S,16.0,12.38432938978076,10.769815703853963,2.6143851699307556,1819.0
