,id_x,player_name_x,games_x,time_x,goals_x,xG_x,assists_x,xA_x,shots_x,key_passes_x,yellow_cards_x,red_cards_x,position_x,team_title,npg_x,npxG_x,xGChain_x,xGBuildup_x,season_x,id_y,player_name_y,games_y,time_y,goals_y,xG_y,assists_y,xA_y,shots_y,key_passes_y,yellow_cards_y,red_cards_y,position_y,npg_y,npxG_y,xGChain_y,xGBuildup_y,season_y,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup,season
8100,2256.0,Jesé,9.0,256.0,1.0,1.333030816167593,0.0,0.25514418072998524,8.0,4.0,0.0,0.0,F S,Paris Saint Germain,0.0,0.5729356966912746,1.9265712834894655,1.208524513989687,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
8910,3299.0,Jean-Kevin Augustin,10.0,185.0,1.0,1.1755459066480398,2.0,0.5155867207795382,10.0,5.0,0.0,0.0,F S,Paris Saint Germain,1.0,1.1755459066480398,2.0227567870169882,0.4248595610260963,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
9720,3300.0,Christopher Nkunku,8.0,400.0,1.0,0.6498416513204575,0.0,0.07221710495650767,7.0,3.0,2.0,0.0,F M S,Paris Saint Germain,1.0,0.6498416513204575,1.1016694530844688,0.40363155864179134,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
10530,5680.0,Thomas Meunier,22.0,1684.0,1.0,1.2151069622486828,4.0,3.635271040722728,21.0,24.0,3.0,0.0,D S,Paris Saint Germain,1.0,1.2151069622486828,13.064929010346534,9.917463982477782,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
11340,1676.0,David Luiz,3.0,245.0,0.0,0.5423957705497742,0.0,0.025805329903960228,3.0,1.0,1.0,0.0,D,Paris Saint Germain,0.0,0.5423957705497742,1.685201846063137,1.685201846063137,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
12150,2310.0,Alphonse Areola,15.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK S,Paris Saint Germain,0.0,0.0,2.2330419421195984,2.2330419421195984,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
12960,2414.0,Grzegorz Krychowiak,11.0,658.0,0.0,0.4758803807199001,0.0,0.1213162112981081,5.0,3.0,2.0,0.0,M S,Paris Saint Germain,0.0,0.4758803807199001,4.252391027286649,3.839772390201688,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
13770,3286.0,Kevin Trapp,24.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Paris Saint Germain,0.0,0.0,7.304156020283699,7.304156020283699,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
14580,3289.0,Maxwell,20.0,1714.0,0.0,0.13935336098074913,6.0,4.808912420645356,4.0,20.0,0.0,0.0,D S,Paris Saint Germain,0.0,0.13935336098074913,12.834362283349035,10.873017642647028,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
15390,3292.0,Thiago Motta,30.0,2225.0,0.0,0.8791031818836927,0.0,0.7912346366792917,12.0,21.0,7.0,1.0,M S,Paris Saint Germain,0.0,0.8791031818836927,13.185211369767785,12.663322435691953,1617.0,3294.0,Edinson Cavani,32.0,2592.0,28.0,24.314603270962834,6.0,6.400494074448942,106.0,38.0,3.0,0.0,F S,25.0,20.514127762988213,29.750943928956985,5.191347185522319,1718.0,3423.0,Kylian Mbappe-Lottin,29.0,2334.0,33.0,29.85540480911732,7.0,6.042636580765247,125.0,47.0,5.0,1.0,F M S,32.0,28.33521442860365,38.67279802262783,8.34364271350205,1819.0
